machine_id,machine_type,temperature,vibration,rpm,current,operating_hours,machine_age,previous_failures,failure,failure_cost
M0785,Loom,52.43706820781672,3.200872403992944,1508.971534326424,13.461915711134985,2824,9,2,0,130978
M0786,Motor,71.43983303032743,4.818277569850917,1518.3712428638376,15.215789595635393,11683,1,0,0,54860
M0787,Pump,79.22844985595596,3.515975847742922,1473.4578077863948,9.362151652764036,8280,9,0,0,184801
M0788,Compressor,73.6274397279808,4.011020801413104,1438.1385758512833,13.045785359582942,5060,10,1,0,81351
M0789,Motor,76.9525722296698,7.512213762537367,1502.3170467400055,11.624476714850507,6324,7,0,0,374888
M0790,Motor,55.91845893716647,6.912829893222627,1146.1304697736377,14.540646311654742,1404,4,2,0,205418
M0791,CNC,47.93827199909788,2.1607537735303244,1531.8483388075158,11.654327302343408,2721,3,3,0,432342
M0792,Loom,83.01600382346584,5.993518352182514,1465.1413484394361,10.845171334769756,6316,14,2,1,386299
M0793,Compressor,61.12784193389437,5.9605137980848655,1423.303012386608,13.622725555682969,12017,10,1,0,171449
M0794,Pump,61.990003802539434,2.433126080245287,1695.623463486347,14.628507501573699,4845,11,1,1,126700
M0795,Compressor,80.9383297021887,5.97379975875875,1369.0079177451337,9.994964415459595,5210,14,1,1,285486
M0796,Pump,71.67476011280792,7.268277453142595,1401.6308813121964,11.816772985942873,12384,6,0,0,319099
M0797,Loom,70.47065326497929,2.479419348760055,1688.9863962645682,8.824678099075042,14964,12,2,0,307571
M0798,Pump,90.98002813881301,2.8484949221743254,1350.1526434180173,4.505816947521182,1064,13,3,1,487509
M0799,CNC,57.27778123543828,6.331790640318305,1383.9861660476154,12.601378894241186,10491,1,2,0,242408
M0800,CNC,76.13408153697485,4.988691559486166,1432.356949188298,13.826716068763895,14112,3,3,1,333806
M0801,CNC,65.68415749876502,5.492657295431142,1550.888137855546,12.786200427260177,7382,2,2,0,56408
M0802,CNC,68.22310734635909,5.113060589520894,1474.9363008823975,6.1513148467368985,10607,11,1,0,221475
M0803,Compressor,83.34162111695038,5.203252657670659,1294.8849583417284,10.947451709770576,12785,13,3,1,313369
M0804,Loom,71.09402907547549,2.1123501690400506,1386.1397724247372,5.344956719846756,1968,9,2,0,455412
M0805,Pump,71.4595529485956,6.385171871918607,1377.1174680145346,16.109103322962554,1368,3,0,1,196444
M0806,Pump,77.87008804771763,6.605261986369992,1440.7334745732346,8.741836253645742,9424,13,0,1,307320
M0807,CNC,60.620567245485375,4.08709666067755,1501.1012390355795,15.76621082837969,3242,2,2,1,67279
M0808,CNC,54.929483991931924,4.421741490335048,1500.1846907065567,14.837608931052436,6002,4,1,0,160401
M0809,Motor,52.4622896717476,1.7440064953997,1236.8785895141918,9.298228942391816,4083,14,3,0,276801
M0810,Loom,41.40372092748798,5.425658560832103,1577.6729185073027,8.601645146196764,9073,2,2,0,297380
M0811,Compressor,89.67448555928387,5.529703395085459,1480.308261519595,13.051110649159014,10112,1,0,1,497456
M0812,Pump,51.7614996113398,4.38805616940124,1616.1438457112688,9.467027888450787,9880,6,3,1,404548
M0813,Motor,62.34495651697074,6.523836047766904,1503.3037992748807,12.307453926474622,13464,10,0,1,219259
M0814,Motor,61.67824040133295,3.8986609842361073,1582.1587549282915,10.551517227579245,14322,8,0,1,297145
M0815,Pump,68.68888037370921,5.51629066660848,1505.9854373740152,6.656524756603099,2469,10,2,0,360625
M0816,Compressor,74.78884655047156,2.6646041903541917,1611.5470907443298,5.3085959426266225,5725,10,0,0,209547
M0817,Motor,75.32568186031695,4.457606128426371,1512.6700763221334,12.680052745483792,5259,2,3,0,94552
M0818,Motor,58.003070737172735,4.186162335774895,1438.2501704268516,10.315326761008123,4622,14,1,0,249041
M0819,Loom,62.99453943456306,4.9055542596736945,1722.6921664536258,10.340730549257604,11292,9,2,1,257606
M0820,Compressor,68.39095940585959,3.8348515280999544,1556.684454673587,14.087591517281357,11457,13,3,1,280677
M0821,Motor,62.01570648579744,4.263349327790998,1518.8493305205295,15.520326829897336,12981,3,2,0,311869
M0822,Compressor,84.28814691223991,5.986884908594711,1296.8434700153998,11.182365835914572,1823,8,0,0,450074
M0823,Pump,70.89169941965902,3.7138243729712084,1295.4030859043755,10.978203879270415,4431,12,0,1,255558
M0824,CNC,73.8185334325978,1.6081612186703773,1485.1258578570223,13.500429099341652,7528,8,3,0,124474
M0825,Motor,72.95457522400895,7.649251027569758,1467.4625437321888,7.929193290901274,5151,3,3,1,337312
M0826,Loom,79.08168628982389,6.986617341642876,1376.305292199002,12.669459164243092,5213,3,1,1,82099
M0827,Pump,67.17225870444449,2.1739271488098866,1466.9179239534471,13.655657915466461,8420,12,3,1,252252
M0828,Compressor,49.43801662452984,5.74147404944135,1640.6352313652314,14.040690625252887,9989,6,3,0,290454
M0829,Pump,69.7962554210317,3.5946454130075827,1533.448296946036,6.189741892492606,1779,1,2,0,373599
M0830,Motor,57.18371727449805,4.974276987595907,1313.0789788296713,9.715934190573178,12042,4,0,0,104240
M0831,Compressor,58.65659981900292,5.029603432224289,1436.6189407428467,9.3652102415296,3892,1,3,0,386940
M0832,CNC,72.03636822506112,4.078065959430621,1353.4040222976928,12.29966086322764,6534,14,1,1,366736
M0833,Pump,79.85939685720362,3.089221801944486,1403.4760100309727,13.442233739303951,11085,3,3,0,310746
M0834,Motor,65.25525892083274,3.2570261058307333,1400.366120124443,16.490131222337943,4306,9,0,0,434325
M0835,Loom,68.70599615118756,2.8508545521337636,1392.6825300875194,10.515103558895781,3902,14,3,1,302051
M0836,Compressor,85.42657933562285,3.0027200251851998,1299.3837553631927,10.507282505072359,13995,14,2,1,490674
M0837,Pump,67.88903815386281,4.37907907791116,1434.6814382178172,15.449016056636241,14391,5,0,1,151611
M0838,Pump,96.22019737016474,3.2116320196006467,1382.727083578323,12.889730815590916,4718,12,3,0,108046
M0839,CNC,71.78611574757853,5.7276937182827155,1098.4661571997278,15.802954533563922,1021,5,2,0,300468
M0840,CNC,43.87084689013019,7.177043079604669,1696.3566429401994,12.866184009029508,2500,11,0,0,66488
M0841,Loom,74.04009945325438,3.455904165533923,1580.6523585060006,8.528650143860187,10034,4,3,0,239913
M0842,Loom,69.57390061859333,4.930928100963679,1404.8439130090005,8.00061493566658,10952,3,2,0,430665
M0843,Motor,80.47703304899295,5.399433198545281,1452.2582859688719,7.345463252823213,4641,5,1,0,443611
M0844,Motor,73.0781762152395,5.3496040876546935,1309.4014783218927,13.98615550427542,6212,14,2,1,233741
M0845,Loom,63.338528192194715,4.6367194822489575,1653.4867453373038,15.565790469261024,1191,11,1,1,191917
M0846,Loom,50.308421164527616,5.8368283530475,1677.6746433727735,17.548086424159145,14306,4,3,1,217131
M0847,Compressor,62.4917209125677,5.368048114825183,1468.803247389583,14.529315996969721,14414,8,2,0,68394
M0848,CNC,54.7937545494884,2.2722076398108637,1572.8236773022413,15.488515732604958,9587,4,1,0,406137
M0849,Motor,58.03371860234333,6.064480915900692,1471.0344134720708,10.259951002038946,8174,11,0,1,226978
M0850,CNC,72.06294085304731,6.097123507080136,1289.5929473348883,8.53075254976843,6114,12,2,1,109332
M0851,CNC,85.03885405221688,3.126085012478553,1400.5811957243611,14.55023799725266,5662,8,3,0,218377
M0852,Loom,69.73605835787578,4.568288103805684,1465.8313560126348,13.253042256718203,5326,6,0,0,92628
M0853,Compressor,50.64940325557779,5.729992187059925,1395.4542737507868,12.322333123022677,10065,14,1,1,333496
M0854,Pump,70.33523201864169,4.123235124757149,1423.7616067077956,13.16211444189897,11813,12,2,0,395115
M0855,Compressor,79.35957783974781,6.431360485978821,1439.0320530989063,12.969556447374618,5335,11,2,1,101993
M0856,Compressor,57.68260514816741,8.75497049031485,1440.2945802561446,15.851450579560684,9281,5,3,1,220458
M0857,CNC,63.391793999924985,3.0852251412570317,1456.271018859698,15.884956754450867,11471,4,0,0,415171
M0858,Compressor,65.17625833675037,2.014119714323205,1322.7273920324078,13.632661057021041,9648,4,2,0,499840
M0859,Motor,55.58122024301312,5.046873472088777,1363.9580621046478,14.537408617688785,11472,12,2,0,432356
M0860,CNC,72.77936520612631,5.798812509227059,1295.8498881160037,13.542187657274328,13641,4,0,0,58539
M0861,Motor,63.54862221670662,4.0844405270794155,1567.337865962344,10.616490803896143,10196,11,2,1,182335
M0862,Pump,70.03438932688434,7.115869193977861,1197.322366979161,14.26969402473942,14644,13,0,0,456521
M0863,CNC,54.3500938663748,2.0905095604981523,1588.430841198031,7.816514793422215,13726,13,0,0,365961
M0864,Pump,59.75050039611907,5.7472535214569,1616.3619276715413,15.16167465688765,6494,9,0,0,467614
M0865,CNC,73.66857629393326,3.4094505226339917,1413.7383295620855,8.416431180701895,9536,4,3,0,290310
M0866,Loom,60.52600217489879,7.594880231173134,1137.6235494607242,12.857409860384198,3711,12,0,0,256873
M0867,Compressor,85.72356621480085,8.086527635702613,1406.6427325639252,9.464538124721523,8595,9,0,0,361251
M0868,Loom,60.20436577262477,3.1200181419899735,1442.2979006453418,13.66016694922328,13944,13,1,0,475368
M0869,Pump,67.69621670902264,3.5107971553645556,1328.7282136085305,11.898224322216274,7273,10,1,1,473840
M0870,Compressor,76.19108998247708,6.047258196563644,1388.1737927430108,7.215732125510003,7284,6,3,0,441384
M0871,CNC,47.97961120480362,3.803164830378874,1633.623423863602,13.262098893055438,11654,10,0,1,411799
M0872,Compressor,43.87029425623069,4.418259807721971,1529.791259476209,10.266237669501868,10308,13,1,0,106132
M0873,Motor,46.692124225158864,4.5456991569763385,1339.052306274628,14.643440162440108,9817,7,1,1,437845
M0874,Compressor,80.15100924112619,1.0445883188442187,1258.2880996485483,12.003977066203221,13571,12,2,1,155494
M0875,Motor,58.377702249290635,4.475092057030373,1410.7579218868275,13.186262956164114,11171,10,0,0,365123
M0876,Compressor,95.69839142801902,3.258490006684487,1424.3851864779474,9.127293134954364,4994,3,1,0,370157
M0877,Motor,58.22902881611134,3.6123789196804106,1509.543902483598,10.232003305717914,2678,8,3,0,275997
M0878,Pump,67.21461563836445,7.098537606243866,1385.7619944918808,10.624084091696746,9414,3,2,0,113797
M0879,Loom,83.50531943081451,2.2382875902973387,1511.3799490434233,14.570107440727668,1743,1,2,0,101798
M0880,CNC,89.07311465790947,5.963769336146359,1682.2184848072275,17.032131263416467,1462,13,0,0,197722
M0881,Compressor,89.73804291963677,3.9978667254027447,1547.8601226933115,9.584484744771371,2568,13,0,0,469230
M0882,Loom,79.50039476711771,3.996431696707498,1444.2293791203074,15.23054443397304,12539,10,2,1,126421
M0883,CNC,77.28875030973755,5.922669412893081,1428.0219434736046,5.490967746822894,14993,12,3,0,319578
M0884,CNC,72.1103233904142,5.1120923302240024,1407.1992238984155,8.417431796723132,14451,5,0,0,342172
M0885,Motor,74.34033291399965,5.527103394995156,1591.6769094942574,9.123664631439675,2736,2,0,0,116558
M0886,Pump,58.3857714040576,6.2427323889591495,1374.7223864858436,7.942473931677833,14334,10,2,0,336475
M0887,Pump,55.18161339893231,3.9036449102700193,1455.4267250799978,7.24923483063726,13231,14,2,0,117573
M0888,Loom,64.95950651106858,3.3979738778860495,1456.1437482257302,13.238996736413393,8903,6,0,0,179473
M0889,Pump,62.95778452970086,2.546729052195963,1389.7858968626163,11.357796906816416,13143,13,1,0,227398
M0890,Compressor,59.5612634080727,3.0142610460378805,1285.304134253908,13.13821619281533,8002,10,0,0,395123
M0891,Pump,73.35664936948058,9.808369965555706,1488.7569404341202,14.07141805836454,9856,9,1,1,316267
M0892,Loom,76.46366250284613,6.740423245326216,1442.679523377354,12.7968509795176,2356,1,2,0,328747
M0893,Pump,66.06088263550217,2.0680661408255614,1510.0288563323884,13.97328952845112,2014,14,1,1,378085
M0894,Compressor,82.73036097266314,2.1195756778615737,1385.9679632273,11.791403141273191,11324,13,3,1,92597
M0895,Motor,51.29973063039794,5.367358911093285,1596.4985558575659,8.439019835082766,11860,4,2,0,244310
M0896,Loom,62.676086488643385,5.485076635280341,1344.7871462545786,15.17344254246239,2054,1,0,0,396382
M0897,Motor,56.39813215276634,5.487990903571256,1655.444834082147,10.232663601656618,2764,1,0,0,485935
M0898,Motor,42.60156059512328,4.041079571603344,1240.2836188206086,9.193211103712722,7009,8,2,0,272858
M0899,Motor,64.0078317698876,4.27418233199478,1502.172407746827,11.466246372586806,5458,14,2,1,353895
M0900,CNC,63.539029899400596,5.090183143486843,1507.0516819031948,9.261567242110461,12061,14,3,1,438606
M0901,CNC,83.16139691890558,4.654607411327995,1354.5331518470941,10.747708854031703,10604,13,2,1,136978
M0902,Motor,72.56974021465733,0.5052593290544367,1500.9272725433216,13.0321617646904,1667,14,0,0,329837
M0903,Loom,52.70975810804954,4.086360664964651,1603.5422403712191,13.045025217738381,4370,11,3,1,218769
M0904,Compressor,87.24911079601026,2.9674684183314355,1183.9817392775121,9.306509800723113,6976,2,0,0,406668
M0905,Compressor,79.65240434630424,4.815380554035322,1510.3293768988979,10.536883881153766,2394,1,1,0,410013
M0906,Pump,71.98517244162339,9.873466204686139,1150.8075015603906,15.22299901431073,9290,11,2,1,211064
M0907,Loom,62.28219081380202,5.161466997853748,1334.120223577215,13.489200353201824,5070,8,1,0,375969
M0908,CNC,53.486729159318244,3.9356465648896837,1645.4999637881133,18.225195118045626,7982,4,0,0,190594
M0909,Motor,60.533518687147364,6.159242703559054,1380.1861559929534,15.540384521224583,9613,3,1,0,442619
M0910,Pump,78.06498343645023,5.368838196976583,1309.1344042709234,15.432879205679818,6599,13,1,1,357550
M0911,Compressor,87.61503567121531,5.256170082813314,1426.247472521838,7.836394348632594,4650,12,0,0,288078
M0912,CNC,83.51892233926627,5.592331067788208,1698.1487605796262,14.291581054900268,13349,4,0,1,290140
M0913,CNC,59.13380693856471,8.201778416693175,1230.1981303352768,11.840679594909268,10324,14,2,0,193193
M0914,Motor,51.56459080053187,2.464400816413352,1323.8428106032786,10.347054589385252,10894,11,1,0,173371
M0915,Compressor,66.69063496293445,5.352537738260618,1629.6918019815553,12.504046021597585,4620,5,3,1,457435
M0916,Loom,43.77872761324578,2.832513966033231,1672.924281224528,14.83563460383445,4190,1,3,0,313761
M0917,CNC,68.87801257021738,5.499922763416047,1437.588253085166,13.502494773012636,9789,14,0,1,93016
M0918,Motor,63.22876896441598,2.84636427932503,1301.3136756968029,9.36457859597382,1391,11,0,0,493888
M0919,Loom,59.407561977581096,3.7487397355108483,1701.501220217099,14.22737674077786,2075,1,1,0,336420
M0920,Compressor,45.86356319279845,3.9688381543717686,1641.3330870099037,10.087237373772108,3650,3,0,0,280959
M0921,CNC,71.1632012788366,6.256470094820476,1531.473638531468,12.65004935689286,14600,6,3,1,384384
M0922,Loom,58.607589924057066,6.153217999096345,1352.5117181275095,11.089949797568597,3384,1,2,0,418436
M0923,Loom,50.960997971476544,2.257708722396508,1444.1164790994355,11.343401244793123,1809,14,2,0,236807
M0924,Loom,35.0,4.598881399799728,1430.7567902746202,14.298728925121528,9047,11,1,0,67959
M0925,CNC,64.66982113939237,3.2227562614514893,1489.7021565538694,8.879418840552306,12501,12,2,0,78522
M0926,CNC,86.26701916003694,2.2346911607843976,1624.1201725757603,17.8355852228308,6501,2,0,0,499303
M0927,Pump,84.93511057457444,4.109369309236134,1555.5300449364884,6.536741792116511,12930,12,0,1,453169
M0928,Compressor,59.514844920964734,3.9447309807795246,1320.714870761829,10.206996950235428,7895,14,0,1,76567
M0929,Motor,57.773455275658634,8.86808967542194,1615.1795740023445,13.110635669825223,2159,7,0,1,112708
M0930,Loom,70.62529107290028,5.279327685649253,1487.5758568015785,13.752942499305929,8574,14,1,1,176206
M0931,Pump,53.019374729740505,2.020288498642373,1532.44789550307,11.698572838284885,2531,14,2,0,72560
M0932,Motor,68.62150279783359,3.4834067924923042,1625.9849031134324,11.827827890995373,6481,1,3,0,108390
M0933,Pump,74.19296334061629,6.3384899317729175,1316.610370058374,13.23165025598285,8548,13,2,1,175772
M0934,CNC,79.7231986866117,8.259196991165865,1445.7009305552244,11.30679156762696,5976,14,0,0,479876
M0935,Loom,63.798151082240565,1.6452300379716749,1386.2254538368943,16.179543773804717,6695,7,3,0,357248
M0936,Motor,62.55591499787641,1.1161361067497189,1261.8568689561453,14.518047342694807,11874,4,1,0,107805
M0937,Motor,54.46420895892127,7.867737315669208,1491.6051973125905,14.618473053016903,9445,10,0,1,286109
M0938,Motor,55.077435751521676,5.201305519267627,1751.3867861901308,9.101529829888749,4548,14,0,1,336640
M0939,Motor,62.28225329718168,2.9370730826225406,1229.1906706593097,11.761834726782892,12377,6,3,1,264373
M0940,Motor,69.40838608179413,5.462332355020384,1446.1263266740636,11.09860215383789,7163,14,1,1,141257
M0941,Pump,75.963015514799,0.5,1526.8651522089729,8.983195872931603,7671,8,3,0,53515
M0942,Loom,55.36185259183586,4.506075911874889,1464.7693841987418,13.0804925518373,6264,9,1,1,54454
M0943,CNC,82.91226282751427,5.0900781111175535,1436.4246336981112,10.38706272666055,2231,6,0,0,287145
M0944,CNC,61.74651678748918,6.163686251168094,1294.094036386501,13.96621148955071,3423,12,2,1,72873
M0945,CNC,64.74359246781877,2.6749872858734323,1477.9344091528196,8.789425311317004,12767,11,0,0,386064
M0946,CNC,56.03345985022612,4.654236890526047,1359.1883227580888,17.157121838525462,9071,13,2,1,325871
M0947,Pump,35.9091168767247,2.834235673092743,1187.2093954025736,9.311002024223814,5261,14,2,0,178376
M0948,Compressor,75.60854475633259,4.959690760213771,1593.3510664616476,12.657907011601308,10765,9,1,0,119070
M0949,Loom,73.8421267651092,2.8883766197465564,1565.006298381045,14.375577931164202,3908,4,3,1,411203
M0950,Motor,61.62406931458144,3.7654184895116027,1456.1993172221296,10.288078709399661,5712,6,1,0,174564
M0951,Compressor,65.80388860669846,2.7075322893775877,1477.4889625846843,14.557405930298852,7755,8,0,0,278497
M0952,CNC,71.19127061244919,5.6720452352825825,1578.9181615258674,8.312449206598751,10817,9,3,1,167213
M0953,Compressor,46.249449717361486,6.045212009981998,1476.92075881337,16.356353097547682,13190,3,2,1,231051
M0954,Loom,58.651367871844464,4.077682974076655,1558.4821065713577,12.042447794897274,4883,2,2,0,75465
M0955,Motor,74.53117615546192,4.568828390928051,1414.302135895138,10.21076577609336,4515,6,0,0,234972
M0956,Motor,49.948526921969005,1.8925354536596206,1607.4380486288735,11.102454682717697,4403,4,3,0,109799
M0957,Loom,68.52269518599955,3.9605820335877833,1488.4942871119222,14.42675780817816,5598,1,0,0,146129
M0958,Loom,48.72101834451914,4.4096316893248595,1473.286233232705,10.246634124448686,6008,8,0,0,464546
M0959,CNC,70.59715978920232,9.217427563853956,1297.5926693545562,9.751926931731667,7222,9,1,1,189374
M0960,Motor,64.5723022124302,2.4984593536065054,1484.434702516205,11.335390207248786,13872,14,0,0,419432
M0961,Compressor,45.618418209133885,7.135519029754388,1350.165409900666,8.469113661690095,11150,9,3,1,293761
M0962,Pump,78.97687225348605,6.294345792238454,1373.4060728165807,17.461631723825448,5009,2,0,0,292821
M0963,Pump,56.18490107842341,5.005145528082245,1352.1549246020654,10.300816226355831,3735,9,3,1,62875
M0964,Loom,55.27697075582743,7.66551687155124,1322.051808172093,14.49485035854121,5491,7,2,0,77219
M0965,CNC,67.40683036677132,5.169789850692354,1704.9725683620354,12.628410250943318,14919,5,0,0,348326
M0966,Pump,78.78364819314459,5.200486552202272,1609.7606874386083,9.046397848554095,12366,7,3,1,261613
M0967,Motor,52.81013817225924,4.404382824568418,1680.4441002573112,11.982135872361813,9593,13,2,1,485485
M0968,Loom,65.74015819817566,6.70242398835353,1303.2525976533323,14.352008337932244,1974,9,3,0,391925
M0969,Compressor,70.14579800396687,6.473644620859591,1458.550449989307,11.43521599474108,1223,8,2,1,56457
M0970,Loom,73.31726728715773,3.373780882506818,1294.7790849755086,15.579338837553085,5613,6,1,0,449965
M0971,Compressor,67.11729866332671,2.1253550497222187,1366.5166147363523,15.06454617834559,7777,13,0,0,83064
M0972,Loom,60.595665931000134,4.134634852687817,1339.824761990011,14.756744563974987,9427,4,0,0,453037
M0973,Loom,55.068917352215365,3.0599305840842366,1598.7500807729873,10.621029683181009,12690,13,2,0,165256
M0974,Loom,66.03372659655649,4.385655765692361,1402.4524386277888,8.760472656655539,5211,1,1,0,410441
M0975,Compressor,52.13433185617272,6.727388642431451,1578.205520043282,10.159237183911618,12426,6,3,0,284659
M0976,Compressor,35.0,3.676857020843778,1522.4945067506221,12.588722822000161,1225,3,1,0,259727
M0977,Loom,70.23871764989201,4.422917913639165,1726.4366502525747,13.637360140597067,11469,6,3,0,450880
M0978,Pump,75.84721809303434,4.604440922655112,1272.466693223233,5.485285785718657,9183,6,3,0,210353
M0979,CNC,36.64481077349794,6.027175587969513,1601.1079887744158,11.975660395164748,5277,14,0,0,308063
M0980,CNC,52.88323154348075,0.5,1587.5729044480872,12.474267675969553,2341,4,2,0,286887
M0981,CNC,72.42985113206237,3.407939469422466,1333.1945394367558,11.167367231053346,5036,2,0,0,475037
M0982,Compressor,89.68994563654039,4.880310646103051,1570.856000376779,15.873821517047636,9401,9,0,1,284841
M0983,Compressor,65.2495244921049,6.6601421215683505,1490.3373955631475,13.265340222752613,4727,2,0,0,467863
M0984,Pump,56.26396470525039,3.614575594488831,1422.702848805591,15.93057572424269,14703,3,3,1,119918
M0985,CNC,62.80524270674192,1.1222051291246267,1351.1277415633601,11.352118438949303,4928,10,0,0,263057
M0986,CNC,81.49851702977821,5.615480602739045,1363.7068658260978,14.812432477520774,14181,1,3,1,402323
M0987,Loom,57.24842985050557,3.356347700113867,1695.977451494311,16.90519918358256,3803,7,2,0,387088
M0988,Compressor,55.40969592019695,2.3586000136373495,1450.081938274898,15.935080347817983,10301,1,3,0,139142
M0989,CNC,59.20707773381561,3.3761782985161966,1543.855600183775,8.723575219713801,7558,11,3,1,77603
M0990,Pump,53.56005670089545,4.167854356219471,1355.0920741998937,11.238971767372856,11218,9,1,0,358602
M0991,Pump,66.47204379193755,3.411459603831217,1356.4176464534034,10.964505883650611,1393,11,0,0,120605
M0992,CNC,84.49614150163472,0.5299810972216754,1579.838177109993,13.467763605228983,7839,11,0,0,331767
M0993,Compressor,68.87695127739235,6.1147191543968376,1288.0508546138162,14.0590606650436,10035,1,0,0,94440
M0994,Pump,61.97175797448455,6.7947750743017,1400.1743478513674,9.483321977922792,10716,5,0,0,394571
M0995,Loom,61.498264773013474,5.672739584411111,1454.083289328668,12.203515541750813,9795,7,1,1,450920
M0996,Pump,46.24171029564012,2.4521657932353302,1463.3647122208063,5.940218003531591,1581,3,1,0,405970
M0997,Motor,75.59731732576591,4.137315238894468,1428.5088057980613,16.32583501740567,11131,9,1,1,339604
M0998,Motor,64.06595363584637,4.488261632586975,1497.4983737315108,10.46287727796992,1132,8,1,0,264117
M0999,Compressor,62.834241036912495,5.577829901211438,1533.1426906981374,12.167591819533492,3838,13,0,0,263877
M1000,CNC,103.31729081413833,5.703012879692546,1538.1565054551197,11.071050858035816,4385,3,3,1,160373
